TransactionID,CustomerID,TransactionDate,ProductID,ProductName,Category,Price,Quantity,TotalAmount,Age,Gender
7690,55,2023-02-06,119,seem,Beauty,53.79,2,107.58,48,Other
7691,727,2023-05-04,140,truth,Clothing,78.14,3,234.42,47,Male
7692,303,2023-05-16,120,television,Beauty,98.35,5,491.75,68,Male
7693,318,2023-04-22,150,scene,Beauty,131.92,3,395.76,27,Male
7694,18,2023-05-22,142,he,Clothing,75.49,4,301.96,34,Other
7695,193,2023-04-03,146,education,Clothing,21.01,3,63.03,56,Other
7696,898,2023-01-13,136,may,Home & Garden,33.62,2,67.24,24,Male
7697,223,2023-02-03,132,lead,Beauty,156.04,3,468.12,65,Male
7698,58,2023-03-21,109,west,Clothing,28.7,2,57.4,37,Male
7699,591,2023-10-01,110,sing,Clothing,79.02,2,158.04,20,Other
7700,282,2023-10-21,117,beautiful,Clothing,150.88,5,754.4,54,Male
7701,926,2022-12-08,102,success,Beauty,73.5,1,73.5,34,Female
7702,778,2023-01-18,113,pass,Clothing,19.63,3,58.89,67,Male
7703,282,2023-10-16,114,participant,Beauty,149.74,3,449.22,47,Female
7704,2,2023-05-07,113,production,Clothing,185.29,4,741.16,18,Female
7705,183,2023-05-13,110,country,Beauty,92.6,3,277.8,61,Female
7706,524,2023-12-04,145,learn,Clothing,184.56,4,738.24,26,Female
7707,656,2023-06-09,144,sort,Electronics,19.44,3,58.32,42,Female
7708,152,2023-10-24,115,factor,Clothing,41.65,3,124.95,61,Male
7709,450,2022-12-07,115,popular,Clothing,99.65,3,298.95,61,Other
7710,491,2023-02-11,102,sport,Clothing,77.73,2,155.46,22,Male
7711,975,2023-05-06,137,member,Clothing,195.58,3,586.74,61,Male
7712,985,2023-07-21,136,machine,Electronics,44.8,4,179.2,41,Other
7713,584,2023-02-23,134,window,Beauty,30.53,3,91.59,18,Male
7714,116,2023-07-26,119,after,Home & Garden,176.63,4,706.52,66,Other
7715,3,2022-12-17,111,lawyer,Beauty,144.21,3,432.63,52,Male
7716,876,2022-12-20,133,region,Home & Garden,174.83,3,524.49,49,Female
7717,638,2023-02-18,112,list,Clothing,79.83,2,159.66,19,Other
7718,547,2023-09-06,108,certain,Beauty,194.74,4,778.96,19,Other
7719,556,2022-12-24,104,attention,Electronics,78.67,3,236.01,64,Female
7720,739,2023-01-19,103,high,Clothing,18.5,2,37.0,36,Other
7721,778,2023-03-02,114,foreign,Home & Garden,103.34,2,206.68,40,Male
7722,780,2023-04-04,126,wish,Electronics,15.68,3,47.04,57,Male
7723,741,2023-02-13,120,sport,Electronics,105.33,2,210.66,21,Other
7724,19,2023-11-26,109,most,Electronics,111.47,2,222.94,26,Female
7725,454,2023-01-25,120,measure,Home & Garden,49.68,2,99.36,45,Other
7726,724,2023-05-12,109,son,Home & Garden,111.49,5,557.45,43,Male
7727,522,2023-01-10,123,best,Home & Garden,70.59,1,70.59,35,Female
7728,698,2023-07-21,131,too,Clothing,114.71,2,229.42,65,Other
7729,959,2023-04-15,127,fund,Beauty,45.69,1,45.69,25,Other
7730,674,2023-07-07,128,hope,Home & Garden,129.96,2,259.92,70,Male
7731,187,2023-04-01,116,example,Home & Garden,175.12,3,525.36,60,Male
7732,96,2023-08-07,141,same,Beauty,141.44,5,707.2,44,Female
7733,452,2023-04-17,114,idea,Clothing,83.79,1,83.79,48,Other
7734,278,2023-08-23,148,trip,Electronics,53.03,3,159.09,20,Female
7735,514,2023-04-26,114,fact,Home & Garden,150.03,5,750.15,27,Female
7736,812,2023-05-16,111,now,Home & Garden,99.46,4,397.84,31,Female
7737,700,2023-11-21,107,piece,Electronics,132.29,4,529.16,57,Female
7738,403,2023-05-07,134,check,Home & Garden,128.29,1,128.29,25,Male
7739,91,2023-04-09,119,security,Beauty,75.09,2,150.18,25,Other
7740,742,2023-06-23,146,war,Beauty,176.08,2,352.16,70,Female
7741,275,2022-12-21,103,along,Home & Garden,85.33,2,170.66,32,Other
7742,206,2023-03-12,132,lot,Home & Garden,192.71,1,192.71,57,Female
7743,612,2023-08-18,101,five,Home & Garden,64.57,2,129.14,64,Other
7744,576,2022-12-30,133,address,Electronics,50.62,4,202.48,36,Male
7745,815,2023-02-02,109,probably,Clothing,89.4,1,89.4,66,Other
7746,633,2023-10-05,122,identify,Electronics,78.74,5,393.7,41,Female
7747,883,2023-04-16,134,avoid,Clothing,143.84,2,287.68,42,Other
7748,974,2023-11-15,101,case,Home & Garden,142.23,3,426.69,58,Other
7749,851,2023-02-11,109,stand,Clothing,24.76,2,49.52,36,Male
7750,65,2023-05-27,111,political,Clothing,146.44,2,292.88,35,Male
7751,667,2023-07-05,118,beyond,Electronics,95.79,1,95.79,19,Other
7752,104,2023-05-26,107,along,Electronics,60.88,3,182.64,37,Male
7753,391,2023-08-06,115,difficult,Clothing,131.47,5,657.35,52,Other
7754,25,2023-08-12,101,easy,Home & Garden,42.38,1,42.38,58,Male
7755,655,2023-10-09,124,person,Electronics,14.58,3,43.74,35,Other
7756,994,2023-06-21,149,somebody,Electronics,76.05,2,152.1,44,Other
7757,726,2023-09-21,110,benefit,Home & Garden,129.18,5,645.9,61,Other
7758,625,2023-06-24,114,with,Home & Garden,179.78,5,898.9,34,Male
7759,487,2023-01-16,148,lay,Clothing,170.93,5,854.65,35,Other
7760,561,2023-08-09,111,themselves,Beauty,106.16,5,530.8,56,Female
7761,481,2023-07-28,127,any,Beauty,86.34,3,259.02,45,Female
7762,528,2023-03-26,145,important,Beauty,11.33,1,11.33,64,Female
7763,784,2023-07-07,150,arm,Home & Garden,151.01,3,453.03,49,Male
7764,410,2023-11-05,129,determine,Electronics,135.66,4,542.64,29,Male
7765,1000,2023-01-23,113,goal,Home & Garden,153.24,5,766.2,31,Male
7766,582,2023-11-28,110,drop,Electronics,88.14,5,440.7,51,Female
7767,756,2023-05-28,122,gun,Home & Garden,131.03,5,655.15,27,Female
7768,869,2023-08-31,148,everything,Clothing,182.12,1,182.12,18,Female
7769,10,2023-07-16,122,benefit,Home & Garden,21.05,4,84.2,57,Female
7770,624,2023-05-30,139,within,Clothing,107.69,2,215.38,57,Male
7771,436,2023-04-20,113,however,Electronics,186.12,3,558.36,28,Male
7772,698,2022-12-22,141,dark,Clothing,91.53,1,91.53,43,Male
7773,439,2022-12-23,145,quickly,Beauty,120.83,4,483.32,65,Male
7774,22,2022-12-29,131,leader,Electronics,66.58,2,133.16,53,Other
7775,743,2023-12-01,119,perform,Beauty,88.14,2,176.28,41,Female
7776,853,2023-02-27,123,language,Home & Garden,146.56,4,586.24,36,Other
7777,713,2022-12-11,148,stay,Home & Garden,108.47,5,542.35,39,Other
7778,846,2023-10-14,147,feeling,Beauty,107.56,1,107.56,34,Female
7779,209,2023-05-13,148,man,Beauty,180.73,2,361.46,30,Other
7780,717,2023-01-09,140,herself,Home & Garden,174.08,4,696.32,55,Female
7781,413,2023-05-20,141,season,Electronics,83.11,5,415.55,28,Female
7782,847,2023-06-27,144,ready,Electronics,104.74,5,523.7,62,Male
7783,9,2023-07-31,145,rate,Electronics,173.99,1,173.99,28,Other
7784,688,2023-02-10,117,consider,Home & Garden,55.77,5,278.85,25,Other
7785,750,2023-03-29,131,but,Clothing,123.17,1,123.17,46,Female
7786,253,2023-01-06,148,politics,Electronics,91.39,1,91.39,55,Male
7787,800,2023-08-23,110,national,Clothing,46.14,4,184.56,27,Male
7788,251,2023-07-11,115,population,Electronics,139.96,1,139.96,64,Other
7789,464,2022-12-06,135,detail,Clothing,193.92,4,775.68,25,Male
7790,380,2022-12-07,124,successful,Clothing,50.95,3,152.85,25,Female
7791,817,2023-03-15,106,ground,Clothing,147.17,3,441.51,22,Male
7792,361,2023-11-01,111,from,Home & Garden,60.49,4,241.96,70,Female
7793,775,2023-03-22,116,reality,Beauty,155.69,3,467.07,52,Female
7794,806,2023-09-03,116,professional,Clothing,89.86,5,449.3,26,Female
7795,929,2023-04-09,124,even,Home & Garden,123.13,5,615.65,34,Female
7796,174,2023-01-19,149,so,Home & Garden,164.61,4,658.44,18,Female
7797,800,2022-12-31,142,out,Clothing,108.24,1,108.24,64,Female
7798,859,2023-05-17,113,where,Home & Garden,159.26,4,637.04,63,Other
7799,878,2023-10-13,141,suffer,Electronics,148.33,5,741.65,31,Other
7800,16,2023-11-09,102,station,Electronics,153.91,4,615.64,64,Female
7801,780,2023-11-04,133,keep,Home & Garden,197.06,3,591.18,35,Female
7802,457,2023-01-05,103,approach,Beauty,93.61,5,468.05,47,Other
7803,628,2023-04-03,141,contain,Home & Garden,132.98,5,664.9,65,Female
7804,310,2023-05-22,122,cause,Home & Garden,118.98,3,356.94,26,Female
7805,639,2022-12-05,150,first,Electronics,116.77,4,467.08,64,Female
7806,893,2023-09-14,146,story,Electronics,184.29,4,737.16,18,Male
7807,636,2023-11-24,117,continue,Beauty,65.32,4,261.28,40,Other
7808,301,2022-12-12,125,subject,Electronics,175.32,3,525.96,39,Other
7809,84,2023-02-04,116,piece,Beauty,45.23,2,90.46,68,Other
7810,477,2023-11-26,144,too,Beauty,195.63,4,782.52,39,Male
7811,173,2023-11-18,127,again,Clothing,172.05,4,688.2,64,Female
7812,47,2023-09-06,106,eat,Clothing,151.21,1,151.21,47,Male
7813,111,2023-02-03,126,task,Clothing,28.62,2,57.24,18,Other
7814,862,2023-08-02,121,again,Clothing,50.36,4,201.44,66,Female
7815,513,2023-02-18,104,unit,Home & Garden,118.34,4,473.36,40,Male
7816,663,2023-03-29,132,any,Electronics,103.87,4,415.48,65,Other
7817,493,2023-07-17,125,other,Electronics,168.63,5,843.15,18,Other
7818,816,2023-04-21,119,guy,Beauty,12.07,3,36.21,65,Male
7819,537,2023-07-11,138,second,Home & Garden,144.59,1,144.59,52,Other
7820,150,2023-03-25,123,often,Beauty,29.5,3,88.5,59,Female
7821,446,2023-11-21,124,finish,Electronics,175.05,5,875.25,36,Female
7822,410,2023-05-02,115,free,Beauty,10.95,4,43.8,61,Other
7823,199,2023-11-15,103,simple,Clothing,182.55,3,547.65,62,Female
7824,509,2023-07-07,112,student,Home & Garden,169.62,1,169.62,25,Other
7825,338,2023-07-05,135,will,Beauty,145.39,2,290.78,59,Female
7826,536,2023-01-22,143,free,Electronics,42.01,1,42.01,67,Male
7827,510,2023-05-16,143,newspaper,Home & Garden,15.7,1,15.7,22,Other
7828,173,2023-01-19,109,significant,Beauty,192.71,2,385.42,65,Female
7829,723,2023-10-23,125,ten,Clothing,150.68,5,753.4,21,Other
7830,472,2023-07-11,130,pass,Clothing,189.09,5,945.45,51,Other
7831,183,2023-02-21,123,campaign,Electronics,23.61,3,70.83,46,Male
7832,286,2023-01-19,138,such,Clothing,143.18,3,429.54,53,Male
7833,346,2023-07-08,147,perform,Electronics,111.3,1,111.3,30,Other
7834,736,2023-11-06,137,government,Clothing,31.89,1,31.89,52,Other
7835,290,2023-05-08,148,improve,Clothing,33.68,3,101.04,33,Other
7836,140,2023-05-17,104,student,Electronics,103.26,4,413.04,62,Female
7837,908,2023-01-10,123,response,Electronics,46.4,2,92.8,18,Other
7838,628,2023-10-26,141,what,Home & Garden,179.71,1,179.71,31,Female
7839,847,2023-09-08,129,care,Clothing,100.2,5,501.0,69,Other
7840,588,2023-08-25,135,street,Beauty,160.59,1,160.59,43,Female
7841,517,2023-02-12,146,customer,Beauty,122.84,5,614.2,67,Female
7842,847,2023-03-22,150,administration,Home & Garden,83.15,3,249.45,26,Other
7843,639,2023-08-08,150,letter,Electronics,81.86,2,163.72,41,Other
7844,598,2023-03-05,132,tend,Home & Garden,53.63,1,53.63,66,Female
7845,548,2023-07-10,122,culture,Home & Garden,108.21,3,324.63,39,Other
7846,336,2023-06-25,107,late,Electronics,85.62,2,171.24,50,Other
7847,988,2023-01-19,122,tough,Beauty,66.64,1,66.64,21,Female
7848,64,2023-02-23,116,meeting,Beauty,60.61,4,242.44,32,Other
7849,532,2023-06-06,103,production,Electronics,31.47,3,94.41,66,Female
7850,410,2023-02-25,121,response,Clothing,67.09,3,201.27,26,Male
7851,260,2023-05-18,131,camera,Home & Garden,120.48,4,481.92,39,Other
7852,840,2023-10-24,146,everybody,Beauty,173.37,3,520.11,51,Male
7853,981,2023-11-29,143,provide,Beauty,78.5,5,392.5,24,Other
7854,677,2023-07-01,106,difficult,Clothing,90.58,2,181.16,25,Other
7855,580,2023-06-29,125,top,Electronics,53.5,3,160.5,56,Male
7856,541,2022-12-05,123,effort,Clothing,73.75,5,368.75,21,Female
7857,454,2023-01-08,113,recent,Beauty,88.05,2,176.1,70,Female
7858,638,2023-06-28,109,physical,Home & Garden,62.89,5,314.45,54,Female
7859,693,2023-02-07,141,billion,Electronics,96.0,2,192.0,51,Female
7860,790,2023-01-13,102,also,Clothing,100.59,1,100.59,51,Other
7861,720,2022-12-19,142,large,Clothing,150.42,4,601.68,38,Female
7862,768,2023-06-03,108,year,Clothing,186.54,3,559.62,69,Male
7863,597,2023-04-15,118,determine,Electronics,105.72,1,105.72,55,Other
7864,385,2023-05-28,121,about,Clothing,176.07,5,880.35,59,Female
7865,561,2023-10-15,113,many,Clothing,94.05,4,376.2,70,Male
7866,711,2023-10-06,148,serve,Clothing,146.17,4,584.68,58,Male
7867,554,2023-03-03,131,charge,Clothing,86.87,3,260.61,33,Female
7868,822,2023-02-23,130,throw,Home & Garden,23.86,5,119.3,70,Female
7869,679,2023-02-26,106,quality,Home & Garden,137.59,5,687.95,56,Female
7870,664,2023-05-20,144,prove,Electronics,173.48,1,173.48,69,Other
7871,598,2023-05-24,125,detail,Home & Garden,119.71,3,359.13,50,Other
7872,528,2023-08-10,120,daughter,Home & Garden,105.55,3,316.65,27,Other
7873,477,2023-02-28,117,change,Beauty,146.98,3,440.94,27,Male
7874,393,2023-05-22,115,such,Home & Garden,93.73,4,374.92,31,Other
7875,854,2023-08-26,144,nearly,Electronics,132.25,3,396.75,21,Female
7876,22,2023-08-14,113,serious,Clothing,149.71,2,299.42,26,Male
7877,365,2023-10-05,124,she,Beauty,143.04,5,715.2,25,Male
7878,872,2022-12-16,134,behavior,Electronics,199.85,4,799.4,31,Other
7879,669,2023-09-27,119,cut,Home & Garden,27.55,1,27.55,40,Other
7880,261,2023-02-05,148,herself,Home & Garden,144.66,3,433.98,30,Other
7881,249,2023-05-30,133,goal,Beauty,101.71,3,305.13,18,Female
7882,646,2023-08-15,144,new,Electronics,63.46,1,63.46,33,Other
7883,557,2023-01-24,121,goal,Beauty,73.96,2,147.92,69,Female
7884,629,2023-02-27,127,American,Home & Garden,44.31,3,132.93,26,Other
7885,704,2023-03-26,105,raise,Electronics,37.8,3,113.4,61,Male
7886,434,2023-07-23,146,thing,Clothing,195.44,5,977.2,65,Other
7887,282,2023-01-28,124,toward,Home & Garden,134.57,3,403.71,34,Male
7888,185,2023-06-19,134,she,Beauty,145.94,2,291.88,31,Female
7889,807,2023-06-08,133,sell,Clothing,88.15,3,264.45,68,Male
7890,588,2023-04-06,115,dark,Clothing,94.29,2,188.58,23,Other
7891,566,2023-05-27,126,tough,Electronics,83.52,5,417.6,29,Other
7892,514,2023-04-18,104,tell,Beauty,130.05,2,260.1,36,Female
7893,656,2023-04-12,132,tonight,Beauty,36.47,4,145.88,38,Female
7894,37,2023-09-08,105,page,Home & Garden,140.92,4,563.68,36,Other
7895,380,2023-08-06,103,red,Home & Garden,64.4,4,257.6,29,Female
7896,528,2023-02-04,123,hit,Electronics,134.29,5,671.45,55,Other
7897,715,2023-09-22,146,image,Home & Garden,108.29,5,541.45,21,Other
7898,280,2023-05-19,105,phone,Clothing,22.09,1,22.09,33,Female
7899,424,2023-04-02,116,ball,Electronics,59.39,4,237.56,19,Other
7900,213,2023-06-08,119,miss,Electronics,35.29,1,35.29,24,Other
7901,560,2023-05-14,122,quite,Beauty,188.29,5,941.45,53,Female
7902,973,2023-08-25,137,success,Beauty,182.54,3,547.62,29,Female
7903,460,2023-03-18,114,power,Electronics,16.34,3,49.02,61,Male
7904,189,2023-09-27,137,but,Home & Garden,144.68,2,289.36,64,Female
7905,501,2023-11-23,108,loss,Beauty,14.88,1,14.88,31,Female
7906,637,2023-01-14,126,wall,Clothing,140.74,2,281.48,20,Male
7907,93,2023-03-29,149,simply,Electronics,142.86,1,142.86,29,Female
7908,954,2023-11-26,139,charge,Electronics,41.56,3,124.68,34,Female
7909,556,2023-10-19,124,hotel,Home & Garden,98.26,5,491.3,70,Female
7910,784,2023-11-21,147,stage,Beauty,76.19,1,76.19,40,Other
7911,731,2023-06-14,102,page,Beauty,106.3,5,531.5,59,Male
7912,500,2023-07-30,101,feel,Electronics,96.05,5,480.25,35,Other
7913,755,2023-02-01,133,occur,Home & Garden,103.67,3,311.01,67,Female
7914,712,2023-01-13,129,quite,Electronics,41.15,4,164.6,39,Male
7915,753,2023-04-15,104,fund,Electronics,98.6,3,295.8,48,Female
7916,981,2023-10-09,102,everybody,Clothing,73.88,2,147.76,61,Male
7917,774,2022-12-26,108,person,Clothing,40.69,5,203.45,46,Male
7918,373,2023-11-10,117,defense,Home & Garden,14.9,4,59.6,52,Other
7919,240,2023-04-19,103,computer,Home & Garden,131.93,3,395.79,67,Male
7920,843,2023-03-05,104,others,Clothing,11.62,2,23.24,21,Male
7921,910,2023-10-25,149,eye,Electronics,57.3,5,286.5,69,Other
7922,266,2023-09-08,122,figure,Home & Garden,60.86,3,182.58,61,Male
7923,696,2023-08-07,127,space,Clothing,46.93,5,234.65,65,Other
7924,518,2023-05-22,101,range,Home & Garden,173.65,1,173.65,46,Other
7925,627,2023-05-02,115,generation,Beauty,64.98,1,64.98,19,Female
7926,331,2023-06-20,143,example,Beauty,48.38,1,48.38,41,Female
7927,567,2023-04-18,115,themselves,Home & Garden,103.1,1,103.1,38,Female
7928,887,2023-02-23,108,quickly,Beauty,74.15,4,296.6,64,Female
7929,806,2023-01-03,142,out,Electronics,31.85,3,95.55,42,Male
7930,568,2023-07-03,118,grow,Electronics,92.1,5,460.5,65,Female
7931,451,2023-02-23,145,past,Clothing,153.76,4,615.04,65,Other
7932,73,2023-07-24,126,price,Electronics,163.36,2,326.72,27,Female
7933,275,2023-11-29,116,stay,Home & Garden,126.83,2,253.66,21,Other
7934,668,2023-09-13,147,between,Beauty,65.32,3,195.96,60,Male
7935,485,2022-12-18,120,participant,Electronics,174.67,3,524.01,49,Male
7936,596,2023-07-11,141,hotel,Home & Garden,117.94,5,589.7,42,Male
7937,633,2023-06-18,125,wife,Electronics,52.55,4,210.2,51,Male
7938,10,2023-01-21,103,commercial,Home & Garden,184.69,1,184.69,38,Male
7939,927,2022-12-19,102,run,Clothing,35.98,3,107.94,55,Male
7940,257,2023-07-30,128,rest,Beauty,102.37,5,511.85,19,Other
7941,37,2023-07-19,139,star,Beauty,100.24,3,300.72,56,Other
7942,996,2023-07-19,140,school,Home & Garden,121.97,2,243.94,65,Female
7943,665,2022-12-24,142,close,Clothing,68.39,2,136.78,53,Female
7944,780,2023-02-14,131,night,Beauty,127.43,1,127.43,60,Male
7945,874,2023-08-05,146,size,Home & Garden,19.87,2,39.74,30,Female
7946,104,2023-06-26,146,grow,Electronics,62.1,2,124.2,70,Female
7947,862,2023-03-27,104,benefit,Electronics,55.61,5,278.05,55,Male
7948,598,2023-05-04,132,knowledge,Home & Garden,36.53,1,36.53,26,Other
7949,675,2023-02-12,108,ago,Electronics,51.11,2,102.22,44,Female
7950,782,2023-10-03,107,raise,Home & Garden,126.82,4,507.28,33,Other
7951,881,2023-06-21,112,why,Beauty,184.68,4,738.72,48,Male
7952,288,2023-03-05,129,across,Clothing,58.63,5,293.15,19,Male
7953,911,2023-07-14,136,rather,Home & Garden,137.68,2,275.36,54,Male
7954,36,2022-12-12,108,design,Beauty,43.41,2,86.82,35,Other
7955,2,2023-02-24,138,family,Home & Garden,120.55,3,361.65,64,Male
7956,32,2023-07-01,132,put,Clothing,145.57,5,727.85,47,Male
7957,613,2023-04-19,107,benefit,Home & Garden,146.62,5,733.1,51,Male
7958,275,2023-07-11,148,series,Clothing,105.96,5,529.8,56,Female
7959,34,2023-07-24,145,late,Beauty,141.14,5,705.7,25,Female
7960,717,2023-01-18,132,personal,Beauty,174.87,4,699.48,46,Female
7961,698,2023-04-02,109,poor,Beauty,181.49,4,725.96,20,Other
7962,159,2023-02-24,104,kitchen,Home & Garden,57.95,5,289.75,65,Female
7963,129,2023-08-19,120,free,Beauty,16.94,4,67.76,44,Other
7964,618,2023-10-17,118,when,Beauty,57.52,4,230.08,28,Male
7965,155,2023-11-25,140,color,Electronics,147.76,2,295.52,37,Male
7966,671,2023-10-13,133,imagine,Home & Garden,124.46,1,124.46,68,Female
7967,885,2023-11-08,120,course,Clothing,150.35,4,601.4,42,Male
7968,846,2023-03-07,144,become,Beauty,70.63,4,282.52,54,Female
7969,405,2023-08-07,143,morning,Beauty,77.06,3,231.18,54,Male
7970,763,2023-08-16,142,great,Electronics,36.63,4,146.52,21,Female
7971,7,2023-04-28,113,once,Beauty,77.79,4,311.16,46,Female
7972,418,2022-12-30,115,move,Beauty,19.7,1,19.7,26,Male
7973,968,2023-02-09,118,learn,Electronics,114.31,2,228.62,24,Other
7974,134,2023-08-09,149,day,Clothing,58.44,5,292.2,36,Other
7975,598,2022-12-10,144,dog,Clothing,84.31,1,84.31,51,Male
7976,291,2023-07-08,126,building,Home & Garden,32.01,1,32.01,66,Female
7977,451,2023-01-21,131,garden,Beauty,159.53,1,159.53,46,Female
7978,192,2023-02-05,114,she,Electronics,177.17,5,885.85,59,Other
7979,386,2023-04-11,138,plant,Electronics,138.22,1,138.22,67,Female
7980,399,2023-10-28,121,show,Beauty,48.75,4,195.0,18,Other
7981,56,2023-01-05,112,only,Beauty,121.13,2,242.26,33,Other
7982,3,2022-12-21,109,point,Beauty,186.86,4,747.44,62,Female
7983,375,2023-01-22,104,goal,Clothing,82.72,5,413.6,54,Other
7984,80,2023-02-12,101,week,Electronics,168.06,4,672.24,23,Female
7985,720,2023-01-10,109,onto,Beauty,72.88,4,291.52,50,Other
7986,277,2022-12-12,118,answer,Home & Garden,85.19,5,425.95,69,Female
7987,616,2023-05-09,110,almost,Clothing,88.51,5,442.55,36,Other
7988,820,2023-10-02,146,Mr,Beauty,137.63,2,275.26,37,Male
7989,991,2023-08-04,109,Republican,Beauty,19.33,3,57.99,61,Other
7990,238,2023-06-08,106,although,Electronics,182.25,2,364.5,56,Male
7991,467,2023-04-05,102,position,Electronics,12.72,4,50.88,70,Other
7992,795,2023-06-12,142,share,Home & Garden,184.25,4,737.0,49,Male
7993,31,2022-12-12,150,morning,Clothing,12.37,2,24.74,62,Other
7994,13,2023-03-26,138,book,Clothing,144.4,2,288.8,19,Other
7995,242,2023-10-12,102,recently,Home & Garden,44.09,5,220.45,60,Other
7996,723,2023-03-16,128,here,Home & Garden,114.71,4,458.84,28,Male
7997,154,2023-05-10,111,could,Beauty,152.04,1,152.04,22,Other
7998,381,2023-07-25,111,kind,Home & Garden,124.64,3,373.92,32,Other
7999,440,2023-06-21,139,environment,Electronics,199.75,4,799.0,34,Male
8000,717,2023-10-31,137,surface,Electronics,33.44,2,66.88,19,Other
8001,160,2023-03-10,135,lead,Beauty,62.61,4,250.44,69,Female
8002,883,2023-06-30,107,expect,Beauty,131.14,2,262.28,41,Female
8003,294,2023-03-17,118,soon,Home & Garden,58.72,5,293.6,55,Female
8004,869,2023-02-26,145,focus,Beauty,45.19,3,135.57,50,Female
8005,946,2023-03-23,141,perhaps,Home & Garden,181.27,4,725.08,24,Female
8006,672,2023-05-11,139,need,Home & Garden,95.4,1,95.4,69,Male
8007,544,2023-02-06,110,page,Home & Garden,88.37,3,265.11,55,Other
8008,184,2023-08-04,133,air,Home & Garden,98.95,5,494.75,52,Female
8009,571,2023-03-29,150,side,Beauty,110.25,3,330.75,24,Male
8010,270,2022-12-22,134,least,Electronics,173.47,2,346.94,48,Female
8011,223,2023-10-04,108,where,Clothing,12.02,1,12.02,32,Other
8012,361,2023-06-17,126,inside,Home & Garden,70.81,2,141.62,60,Other
8013,423,2023-11-15,107,action,Home & Garden,73.92,4,295.68,69,Male
8014,640,2023-02-03,126,article,Home & Garden,27.73,4,110.92,20,Male
8015,334,2023-05-30,106,local,Clothing,75.55,1,75.55,19,Other
8016,336,2023-01-30,110,plant,Beauty,58.39,3,175.17,39,Other
8017,214,2023-04-18,117,trouble,Beauty,34.44,2,68.88,66,Male
8018,701,2023-02-12,129,lose,Clothing,26.43,1,26.43,57,Male
8019,486,2023-10-31,128,for,Electronics,118.4,3,355.2,48,Male
8020,214,2023-10-24,127,large,Electronics,196.98,4,787.92,69,Other
8021,469,2023-11-23,148,dinner,Electronics,15.11,5,75.55,64,Other
8022,741,2023-10-08,137,system,Home & Garden,171.01,2,342.02,37,Male
8023,626,2023-07-07,131,store,Clothing,199.23,5,996.15,27,Other
8024,86,2023-10-16,120,bill,Clothing,132.54,1,132.54,49,Female
8025,430,2023-01-07,133,wait,Home & Garden,171.67,5,858.35,37,Other
8026,752,2023-11-25,117,many,Electronics,145.62,3,436.86,57,Male
8027,302,2023-03-13,106,war,Electronics,120.9,5,604.5,42,Other
8028,407,2023-05-09,140,since,Clothing,83.64,3,250.92,21,Male
8029,715,2023-10-05,134,center,Clothing,30.69,2,61.38,29,Female
8030,679,2023-06-29,143,major,Clothing,132.34,3,397.02,33,Female
8031,403,2023-08-30,124,edge,Home & Garden,145.59,5,727.95,68,Female
8032,291,2023-10-29,107,water,Electronics,72.63,1,72.63,51,Female
8033,369,2023-02-15,136,enough,Beauty,77.85,5,389.25,31,Female
8034,127,2023-10-03,141,economy,Electronics,157.49,1,157.49,35,Female
8035,282,2023-10-06,140,particular,Home & Garden,196.17,5,980.85,58,Other
8036,573,2023-04-30,131,other,Home & Garden,98.81,1,98.81,52,Female
8037,833,2023-05-07,118,information,Electronics,25.06,2,50.12,44,Other
8038,966,2023-10-10,111,always,Beauty,186.59,3,559.77,27,Male
8039,420,2023-05-29,105,site,Home & Garden,136.3,1,136.3,29,Male
8040,407,2023-03-16,139,though,Home & Garden,149.97,4,599.88,57,Other
8041,388,2022-12-28,103,notice,Beauty,50.4,2,100.8,32,Female
8042,198,2023-08-08,129,development,Home & Garden,150.98,1,150.98,55,Female
8043,87,2023-03-31,116,of,Home & Garden,114.65,3,343.95,33,Female
8044,728,2023-06-09,134,conference,Clothing,100.85,4,403.4,35,Male
8045,351,2023-06-20,140,sometimes,Electronics,24.59,1,24.59,39,Male
8046,170,2023-02-18,120,commercial,Home & Garden,16.06,2,32.12,54,Female
8047,74,2023-04-22,118,edge,Home & Garden,129.56,5,647.8,57,Male
8048,270,2023-06-25,120,every,Clothing,36.41,1,36.41,29,Female
8049,413,2023-02-17,116,magazine,Electronics,58.29,1,58.29,66,Male
8050,900,2023-09-13,140,power,Beauty,67.78,5,338.9,64,Male
8051,361,2023-06-22,135,join,Home & Garden,175.79,2,351.58,39,Other
8052,455,2023-12-03,148,minute,Clothing,141.1,1,141.1,40,Male
8053,506,2023-10-26,102,campaign,Beauty,124.1,4,496.4,53,Female
8054,160,2023-06-05,143,account,Beauty,177.21,4,708.84,35,Male
8055,710,2023-01-22,109,she,Home & Garden,39.08,1,39.08,50,Female
8056,659,2023-05-24,145,specific,Home & Garden,26.81,2,53.62,56,Female
8057,466,2023-07-30,150,put,Electronics,186.51,4,746.04,56,Other
8058,201,2022-12-08,115,air,Beauty,10.66,3,31.98,43,Female
8059,822,2023-12-03,105,wind,Electronics,21.77,2,43.54,41,Male
8060,819,2023-01-11,144,early,Clothing,69.35,2,138.7,45,Other
8061,828,2023-01-20,141,store,Beauty,171.43,4,685.72,19,Other
8062,85,2023-03-14,150,energy,Beauty,21.48,1,21.48,44,Male
8063,361,2023-02-11,149,perform,Clothing,163.27,5,816.35,52,Female
